index,rating
index_9603,1
index_9604,1
index_9605,2
index_9606,2
index_9607,2
index_9608,2
index_9609,2
index_9610,2
index_9611,1
index_9612,4
index_9613,1
index_9614,4
index_9615,3
index_9616,3
index_9617,5
index_9618,4
index_9619,3
index_9620,3
index_9621,3
index_9622,3
index_9623,5
index_9624,3
index_9625,4
index_9626,3
index_9627,1
index_9628,3
index_9629,5
index_9630,3
index_9631,3
index_9632,5
index_9633,3
index_9634,5
index_9635,1
index_9636,4
index_9637,5
index_9638,1
index_9639,5
index_9640,2
index_9641,2
index_9642,4
index_9643,3
index_9644,3
index_9645,2
index_9646,4
index_9647,4
index_9648,4
index_9649,1
index_9650,1
index_9651,2
index_9652,2
index_9653,3
index_9654,1
index_9655,4
index_9656,1
index_9657,5
index_9658,2
index_9659,4
index_9660,4
index_9661,2
index_9662,1
index_9663,4
index_9664,3
index_9665,4
index_9666,5
index_9667,4
index_9668,4
index_9669,5
index_9670,3
index_9671,1
index_9672,3
index_9673,3
index_9674,5
index_9675,3
index_9676,4
index_9677,4
index_9678,5
index_9679,4
index_9680,3
index_9681,2
index_9682,4
index_9683,3
index_9684,3
index_9685,5
index_9686,5
index_9687,2
index_9688,3
index_9689,4
index_9690,4
index_9691,1
index_9692,3
index_9693,4
index_9694,4
index_9695,2
index_9696,2
index_9697,3
index_9698,4
index_9699,3
index_9700,5
index_9701,4
index_9702,3
index_9703,5
index_9704,2
index_9705,4
index_9706,4
index_9707,5
index_9708,4
index_9709,2
index_9710,3
index_9711,4
index_9712,3
index_9713,1
index_9714,4
index_9715,1
index_9716,5
index_9717,4
index_9718,5
index_9719,1
index_9720,3
index_9721,4
index_9722,4
index_9723,2
index_9724,5
index_9725,1
index_9726,4
index_9727,2
index_9728,5
index_9729,5
index_9730,2
index_9731,5
index_9732,2
index_9733,4
index_9734,4
index_9735,5
index_9736,5
index_9737,5
index_9738,5
index_9739,2
index_9740,3
index_9741,1
index_9742,1
index_9743,4
index_9744,5
index_9745,5
index_9746,1
index_9747,4
index_9748,1
index_9749,1
index_9750,4
index_9751,3
index_9752,4
index_9753,4
index_9754,2
index_9755,2
index_9756,2
index_9757,5
index_9758,3
index_9759,2
index_9760,4
index_9761,2
index_9762,5
index_9763,1
index_9764,2
index_9765,2
index_9766,3
index_9767,2
index_9768,3
index_9769,1
index_9770,2
index_9771,2
index_9772,1
index_9773,5
index_9774,4
index_9775,2
index_9776,2
index_9777,5
index_9778,1
index_9779,3
index_9780,5
index_9781,1
index_9782,2
index_9783,3
index_9784,2
index_9785,1
index_9786,3
index_9787,4
index_9788,1
index_9789,4
index_9790,2
index_9791,1
index_9792,1
index_9793,1
index_9794,4
index_9795,5
index_9796,5
index_9797,5
index_9798,5
index_9799,5
index_9800,3
index_9801,5
index_9802,1
index_9803,1
index_9804,2
index_9805,4
index_9806,5
index_9807,4
index_9808,4
index_9809,1
index_9810,2
index_9811,4
index_9812,3
index_9813,4
index_9814,3
index_9815,1
index_9816,5
index_9817,2
index_9818,4
index_9819,4
index_9820,5
index_9821,4
index_9822,4
index_9823,2
index_9824,3
index_9825,3
index_9826,1
index_9827,1
index_9828,2
index_9829,1
index_9830,3
index_9831,2
index_9832,2
index_9833,4
index_9834,1
index_9835,3
index_9836,2
index_9837,5
index_9838,2
index_9839,5
index_9840,3
index_9841,5
index_9842,2
index_9843,3
index_9844,4
index_9845,5
index_9846,4
index_9847,2
index_9848,1
index_9849,1
index_9850,2
index_9851,5
index_9852,5
index_9853,2
index_9854,1
index_9855,4
index_9856,2
index_9857,5
index_9858,4
index_9859,3
index_9860,4
index_9861,5
index_9862,2
index_9863,2
index_9864,3
index_9865,2
index_9866,2
index_9867,3
index_9868,2
index_9869,2
index_9870,1
index_9871,1
index_9872,2
index_9873,2
index_9874,1
index_9875,2
index_9876,1
index_9877,5
index_9878,4
index_9879,3
index_9880,3
index_9881,2
index_9882,3
index_9883,1
index_9884,2
index_9885,2
index_9886,3
index_9887,4
index_9888,5
index_9889,1
index_9890,5
index_9891,2
index_9892,1
index_9893,2
index_9894,3
index_9895,2
index_9896,5
index_9897,3
index_9898,4
index_9899,4
index_9900,4
index_9901,4
index_9902,4
index_9903,5
index_9904,3
index_9905,3
index_9906,4
index_9907,1
index_9908,4
index_9909,3
index_9910,2
index_9911,5
index_9912,2
index_9913,1
index_9914,3
index_9915,1
index_9916,5
index_9917,3
index_9918,2
index_9919,5
index_9920,2
index_9921,4
index_9922,2
index_9923,1
index_9924,2
index_9925,3
index_9926,2
index_9927,3
index_9928,3
index_9929,2
index_9930,4
index_9931,4
index_9932,4
index_9933,3
index_9934,1
index_9935,4
index_9936,4
index_9937,5
index_9938,4
index_9939,3
index_9940,2
index_9941,1
index_9942,3
index_9943,2
index_9944,3
index_9945,3
index_9946,4
index_9947,3
index_9948,2
index_9949,2
index_9950,5
index_9951,1
index_9952,4
index_9953,3
index_9954,1
index_9955,4
index_9956,2
index_9957,2
index_9958,2
index_9959,4
index_9960,1
index_9961,4
index_9962,2
index_9963,5
index_9964,2
index_9965,1
index_9966,1
index_9967,4
index_9968,4
index_9969,4
index_9970,4
index_9971,5
index_9972,1
index_9973,4
index_9974,3
index_9975,4
index_9976,4
index_9977,1
index_9978,2
index_9979,3
index_9980,5
index_9981,1
index_9982,4
index_9983,1
index_9984,2
index_9985,4
index_9986,5
index_9987,2
index_9988,3
index_9989,1
index_9990,4
index_9991,1
index_9992,3
index_9993,3
index_9994,1
index_9995,4
index_9996,1
index_9997,5
index_9998,5
index_9999,2
index_10000,2
index_10001,4
index_10002,5
index_10003,4
index_10004,5
index_10005,3
index_10006,5
index_10007,5
index_10008,2
index_10009,1
index_10010,3
index_10011,1
index_10012,2
index_10013,2
index_10014,2
index_10015,3
index_10016,5
index_10017,3
index_10018,4
index_10019,5
index_10020,1
index_10021,5
index_10022,4
index_10023,2
index_10024,3
index_10025,1
index_10026,2
index_10027,4
index_10028,3
index_10029,1
index_10030,5
index_10031,5
index_10032,3
index_10033,4
index_10034,2
index_10035,1
index_10036,3
index_10037,5
index_10038,4
index_10039,1
index_10040,3
index_10041,3
index_10042,3
index_10043,2
index_10044,4
index_10045,3
index_10046,4
index_10047,1
index_10048,4
index_10049,2
index_10050,4
index_10051,2
index_10052,5
index_10053,2
index_10054,5
index_10055,1
index_10056,1
index_10057,2
index_10058,3
index_10059,2
index_10060,2
index_10061,3
index_10062,1
index_10063,4
index_10064,3
index_10065,4
index_10066,3
index_10067,2
index_10068,1
index_10069,4
index_10070,1
index_10071,5
index_10072,5
index_10073,5
index_10074,5
index_10075,2
index_10076,3
index_10077,3
index_10078,3
index_10079,1
index_10080,3
index_10081,1
index_10082,5
index_10083,2
index_10084,4
index_10085,2
index_10086,5
index_10087,5
index_10088,5
index_10089,3
index_10090,2
index_10091,2
index_10092,1
index_10093,1
index_10094,4
index_10095,2
index_10096,5
index_10097,5
index_10098,1
index_10099,4
index_10100,4
index_10101,3
index_10102,2
index_10103,3
index_10104,1
index_10105,1
index_10106,2
index_10107,1
index_10108,1
index_10109,3
index_10110,1
index_10111,5
index_10112,3
index_10113,2
index_10114,3
index_10115,4
index_10116,3
index_10117,4
index_10118,5
index_10119,3
index_10120,4
index_10121,1
index_10122,5
index_10123,3
index_10124,2
index_10125,1
index_10126,4
index_10127,5
index_10128,2
index_10129,4
index_10130,4
index_10131,3
index_10132,5
index_10133,1
index_10134,3
index_10135,2
index_10136,1
index_10137,2
index_10138,1
index_10139,4
index_10140,5
index_10141,5
index_10142,2
index_10143,2
index_10144,5
index_10145,5
index_10146,3
index_10147,5
index_10148,1
index_10149,5
index_10150,4
index_10151,2
index_10152,2
index_10153,4
index_10154,1
index_10155,5
index_10156,5
index_10157,2
index_10158,4
index_10159,5
index_10160,4
index_10161,2
index_10162,3
index_10163,3
index_10164,1
index_10165,4
index_10166,2
index_10167,5
index_10168,2
index_10169,4
index_10170,4
index_10171,3
index_10172,3
index_10173,1
index_10174,5
index_10175,4
index_10176,2
index_10177,5
index_10178,3
index_10179,5
index_10180,2
index_10181,2
index_10182,5
index_10183,1
index_10184,1
index_10185,1
index_10186,2
index_10187,2
index_10188,5
index_10189,1
index_10190,5
index_10191,3
index_10192,5
index_10193,1
index_10194,5
index_10195,3
index_10196,5
index_10197,5
index_10198,5
index_10199,2
index_10200,3
index_10201,5
index_10202,3
index_10203,2
index_10204,5
index_10205,3
index_10206,4
index_10207,5
index_10208,5
index_10209,3
index_10210,2
index_10211,5
index_10212,3
index_10213,4
index_10214,5
index_10215,5
index_10216,2
index_10217,5
index_10218,1
index_10219,1
index_10220,4
index_10221,4
index_10222,4
index_10223,5
index_10224,3
index_10225,2
index_10226,2
index_10227,1
index_10228,1
index_10229,5
index_10230,3
index_10231,3
index_10232,2
index_10233,1
index_10234,1
index_10235,2
index_10236,1
index_10237,1
index_10238,3
index_10239,1
index_10240,2
index_10241,2
index_10242,5
index_10243,5
index_10244,3
index_10245,3
index_10246,5
index_10247,1
index_10248,4
index_10249,1
index_10250,2
index_10251,4
index_10252,5
index_10253,1
index_10254,2
index_10255,3
index_10256,2
index_10257,2
index_10258,4
index_10259,5
index_10260,5
index_10261,4
index_10262,3
index_10263,2
index_10264,1
index_10265,5
index_10266,1
index_10267,2
index_10268,4
index_10269,4
index_10270,4
index_10271,3
index_10272,3
index_10273,2
index_10274,1
index_10275,2
index_10276,4
index_10277,4
index_10278,5
index_10279,2
index_10280,3
index_10281,1
index_10282,5
index_10283,2
index_10284,5
index_10285,5
index_10286,3
index_10287,2
index_10288,5
index_10289,5
index_10290,4
index_10291,1
index_10292,4
index_10293,1
index_10294,4
index_10295,1
index_10296,1
index_10297,5
index_10298,1
index_10299,4
index_10300,3
index_10301,3
index_10302,5
index_10303,1
index_10304,3
index_10305,2
index_10306,2
index_10307,4
index_10308,5
index_10309,2
index_10310,2
index_10311,5
index_10312,4
index_10313,5
index_10314,1
index_10315,5
index_10316,4
index_10317,5
index_10318,3
index_10319,5
index_10320,2
index_10321,3
index_10322,4
index_10323,5
index_10324,3
index_10325,5
index_10326,1
index_10327,3
index_10328,5
index_10329,5
index_10330,2
index_10331,2
index_10332,3
index_10333,2
index_10334,2
index_10335,4
index_10336,4
index_10337,1
index_10338,2
index_10339,2
index_10340,2
index_10341,4
index_10342,5
index_10343,1
index_10344,1
index_10345,1
index_10346,4
index_10347,2
index_10348,5
index_10349,3
index_10350,3
index_10351,1
index_10352,5
index_10353,4
index_10354,2
index_10355,3
index_10356,3
index_10357,2
index_10358,3
index_10359,2
index_10360,5
index_10361,5
index_10362,5
index_10363,2
index_10364,3
index_10365,5
index_10366,1
index_10367,4
index_10368,1
index_10369,4
index_10370,3
index_10371,5
index_10372,4
index_10373,1
index_10374,4
index_10375,5
index_10376,2
index_10377,5
index_10378,5
index_10379,1
index_10380,1
index_10381,1
index_10382,2
index_10383,1
index_10384,1
index_10385,2
index_10386,3
index_10387,4
index_10388,5
index_10389,2
index_10390,2
index_10391,1
index_10392,3
index_10393,4
index_10394,2
index_10395,5
index_10396,3
index_10397,1
index_10398,1
index_10399,2
index_10400,4
index_10401,2
index_10402,4
index_10403,2
index_10404,4
index_10405,3
index_10406,4
index_10407,5
index_10408,1
index_10409,4
index_10410,3
index_10411,5
index_10412,4
index_10413,3
index_10414,5
index_10415,3
index_10416,4
index_10417,5
index_10418,4
index_10419,2
index_10420,4
index_10421,2
index_10422,4
index_10423,3
index_10424,3
index_10425,3
index_10426,4
index_10427,3
index_10428,3
index_10429,3
index_10430,1
index_10431,5
index_10432,4
index_10433,5
index_10434,1
index_10435,2
index_10436,5
index_10437,4
index_10438,2
index_10439,3
index_10440,2
index_10441,1
index_10442,3
index_10443,4
index_10444,4
index_10445,5
index_10446,3
index_10447,3
index_10448,4
index_10449,3
index_10450,5
index_10451,3
index_10452,3
index_10453,1
index_10454,1
index_10455,2
index_10456,4
index_10457,5
index_10458,1
index_10459,5
index_10460,5
index_10461,3
index_10462,5
index_10463,5
index_10464,1
index_10465,1
index_10466,3
index_10467,5
index_10468,5
index_10469,3
index_10470,2
index_10471,3
index_10472,1
index_10473,3
index_10474,5
index_10475,4
index_10476,1
index_10477,3
index_10478,3
index_10479,5
index_10480,5
index_10481,3
index_10482,1
index_10483,5
index_10484,2
index_10485,1
index_10486,5
index_10487,4
index_10488,3
index_10489,3
index_10490,1
index_10491,1
index_10492,1
index_10493,3
index_10494,4
index_10495,1
index_10496,3
index_10497,3
index_10498,1
index_10499,2
index_10500,2
index_10501,4
index_10502,5
index_10503,4
index_10504,1
index_10505,2
index_10506,2
index_10507,5
index_10508,1
index_10509,3
index_10510,1
index_10511,3
index_10512,5
index_10513,2
index_10514,2
index_10515,2
index_10516,1
index_10517,4
index_10518,3
index_10519,4
index_10520,4
index_10521,3
index_10522,3
index_10523,3
index_10524,4
index_10525,3
index_10526,5
index_10527,4
index_10528,3
index_10529,4
index_10530,3
index_10531,3
index_10532,4
index_10533,5
index_10534,1
index_10535,3
index_10536,3
index_10537,3
index_10538,3
index_10539,3
index_10540,4
index_10541,5
index_10542,1
index_10543,2
index_10544,2
index_10545,1
index_10546,3
index_10547,1
index_10548,1
index_10549,1
index_10550,4
index_10551,2
index_10552,2
index_10553,3
index_10554,1
index_10555,5
index_10556,5
index_10557,5
index_10558,2
index_10559,4
index_10560,1
index_10561,5
index_10562,3
index_10563,4
index_10564,5
index_10565,5
index_10566,4
index_10567,4
index_10568,4
index_10569,4
index_10570,5
index_10571,5
index_10572,3
index_10573,5
index_10574,2
index_10575,4
index_10576,2
index_10577,3
index_10578,2
index_10579,3
index_10580,3
index_10581,5
index_10582,3
index_10583,5
index_10584,3
index_10585,2
index_10586,3
index_10587,5
index_10588,1
index_10589,3
index_10590,5
index_10591,4
index_10592,5
index_10593,1
index_10594,4
index_10595,4
index_10596,3
index_10597,5
index_10598,1
index_10599,4
index_10600,1
index_10601,4
index_10602,4
index_10603,1
index_10604,2
index_10605,2
index_10606,4
index_10607,5
index_10608,4
index_10609,4
index_10610,3
index_10611,5
index_10612,2
index_10613,1
index_10614,3
index_10615,3
index_10616,3
index_10617,5
index_10618,1
index_10619,3
index_10620,1
index_10621,4
index_10622,1
index_10623,1
index_10624,2
index_10625,5
index_10626,3
index_10627,5
index_10628,4
index_10629,1
index_10630,3
index_10631,1
index_10632,3
index_10633,2
index_10634,1
index_10635,3
index_10636,5
index_10637,5
index_10638,1
index_10639,1
index_10640,3
index_10641,5
index_10642,1
index_10643,1
index_10644,5
index_10645,1
index_10646,2
index_10647,1
index_10648,1
index_10649,1
index_10650,2
index_10651,1
index_10652,2
index_10653,2
index_10654,2
index_10655,3
index_10656,2
index_10657,1
index_10658,3
index_10659,4
index_10660,5
index_10661,4
index_10662,4
index_10663,1
index_10664,1
index_10665,2
index_10666,5
index_10667,5
index_10668,4
index_10669,1
index_10670,4
index_10671,4
index_10672,3
index_10673,5
index_10674,3
index_10675,2
index_10676,5
index_10677,2
index_10678,1
index_10679,2
index_10680,5
index_10681,5
index_10682,3
index_10683,1
index_10684,3
index_10685,2
index_10686,3
index_10687,1
index_10688,2
index_10689,3
index_10690,5
index_10691,4
index_10692,5
index_10693,4
index_10694,1
index_10695,4
index_10696,5
index_10697,2
index_10698,5
index_10699,4
index_10700,1
index_10701,4
index_10702,1
index_10703,2
index_10704,2
index_10705,2
index_10706,1
index_10707,2
index_10708,3
index_10709,3
index_10710,3
index_10711,2
index_10712,2
index_10713,3
index_10714,1
index_10715,4
index_10716,2
index_10717,1
index_10718,4
index_10719,5
index_10720,1
index_10721,1
index_10722,1
index_10723,1
index_10724,3
index_10725,1
index_10726,4
index_10727,4
index_10728,5
index_10729,5
index_10730,4
index_10731,2
index_10732,2
index_10733,2
index_10734,5
index_10735,4
index_10736,1
index_10737,4
index_10738,2
index_10739,5
index_10740,4
index_10741,1
index_10742,3
index_10743,2
index_10744,5
index_10745,4
index_10746,1
index_10747,4
index_10748,3
index_10749,5
index_10750,2
index_10751,2
index_10752,1
index_10753,2
index_10754,3
index_10755,1
index_10756,2
index_10757,4
index_10758,1
index_10759,5
index_10760,3
index_10761,4
index_10762,3
index_10763,4
index_10764,1
index_10765,5
index_10766,2
index_10767,4
index_10768,3
index_10769,5
index_10770,1
index_10771,5
index_10772,2
index_10773,4
index_10774,3
index_10775,3
index_10776,3
index_10777,5
index_10778,1
index_10779,3
index_10780,2
index_10781,4
index_10782,4
index_10783,4
index_10784,2
index_10785,4
index_10786,4
index_10787,5
index_10788,3
index_10789,3
index_10790,3
index_10791,3
index_10792,5
index_10793,2
index_10794,2
index_10795,3
index_10796,1
index_10797,3
index_10798,1
index_10799,5
index_10800,1
index_10801,1
index_10802,1
index_10803,1
index_10804,5
index_10805,5
index_10806,4
index_10807,1
index_10808,2
index_10809,4
index_10810,2
index_10811,1
index_10812,1
index_10813,4
index_10814,4
index_10815,3
index_10816,3
index_10817,3
index_10818,4
index_10819,2
index_10820,5
index_10821,2
index_10822,4
index_10823,2
index_10824,1
index_10825,4
index_10826,4
index_10827,1
index_10828,5
index_10829,5
index_10830,2
index_10831,2
index_10832,1
index_10833,2
index_10834,4
index_10835,4
index_10836,3
index_10837,4
index_10838,5
index_10839,2
index_10840,1
index_10841,1
index_10842,3
index_10843,4
index_10844,2
index_10845,3
index_10846,5
index_10847,1
index_10848,4
index_10849,3
index_10850,3
index_10851,2
index_10852,3
index_10853,4
index_10854,2
index_10855,2
index_10856,2
index_10857,3
index_10858,4
index_10859,3
index_10860,3
index_10861,3
index_10862,2
index_10863,2
index_10864,1
index_10865,3
index_10866,2
index_10867,3
index_10868,4
index_10869,2
index_10870,4
index_10871,4
index_10872,5
index_10873,5
index_10874,4
index_10875,1
index_10876,4
index_10877,1
index_10878,1
index_10879,1
index_10880,5
index_10881,3
index_10882,1
index_10883,3
index_10884,5
index_10885,2
index_10886,5
index_10887,5
index_10888,2
index_10889,4
index_10890,4
index_10891,2
index_10892,4
index_10893,1
index_10894,5
index_10895,1
index_10896,2
index_10897,2
index_10898,1
index_10899,5
index_10900,1
index_10901,1
index_10902,3
index_10903,2
index_10904,2
index_10905,5
index_10906,2
index_10907,1
index_10908,3
index_10909,1
index_10910,4
index_10911,3
index_10912,3
index_10913,4
index_10914,3
index_10915,2
index_10916,2
index_10917,1
index_10918,2
index_10919,2
index_10920,2
index_10921,4
index_10922,3
index_10923,1
index_10924,4
index_10925,3
index_10926,5
index_10927,2
index_10928,4
index_10929,5
index_10930,5
index_10931,2
index_10932,1
index_10933,1
index_10934,4
index_10935,5
index_10936,4
index_10937,3
index_10938,3
index_10939,2
index_10940,1
index_10941,2
index_10942,5
index_10943,4
index_10944,1
index_10945,3
index_10946,1
index_10947,3
index_10948,1
index_10949,1
index_10950,3
index_10951,5
index_10952,1
index_10953,5
index_10954,4
index_10955,5
index_10956,4
index_10957,4
index_10958,4
index_10959,2
index_10960,1
index_10961,4
index_10962,2
index_10963,5
index_10964,4
index_10965,3
index_10966,4
index_10967,1
index_10968,5
index_10969,2
index_10970,1
index_10971,4
index_10972,5
index_10973,5
index_10974,4
index_10975,3
index_10976,2
index_10977,4
index_10978,5
index_10979,4
index_10980,4
index_10981,5
index_10982,5
index_10983,2
index_10984,5
index_10985,5
index_10986,5
index_10987,2
index_10988,2
index_10989,5
